report_year,business_date,commerce_id,source_pos,gross_sales,discounts,voids,net_sales,transactions,generated_at
2025,2025-09-04,Commerce_03,POS_B,7011.00,352.76,47.44,6658.24,196,2026-01-09T08:45:00Z
2025,2025-09-05,Commerce_03,POS_B,8410.00,402.26,61.18,8007.74,236,2026-01-09T08:45:00Z
2025,2025-09-06,Commerce_03,POS_B,8484.00,415.29,43.51,8068.71,237,2026-01-09T08:45:00Z
2025,2025-09-07,Commerce_03,POS_B,4622.00,235.30,110.57,4386.70,129,2026-01-09T08:45:00Z
2025,2025-09-08,Commerce_03,POS_B,5493.00,287.15,48.85,5205.85,153,2026-01-09T08:45:00Z
2025,2025-09-09,Commerce_03,POS_B,5282.00,286.02,67.66,4995.98,147,2026-01-09T08:45:00Z
2025,2025-09-10,Commerce_03,POS_B,6247.00,314.61,104.01,5932.39,174,2026-01-09T08:45:00Z
2025,2025-09-11,Commerce_03,POS_B,7234.00,384.71,81.05,6849.29,201,2026-01-09T08:45:00Z
2025,2025-09-12,Commerce_03,POS_B,8611.00,432.45,35.11,8178.55,241,2026-01-09T08:45:00Z
2025,2025-09-13,Commerce_03,POS_B,8635.00,427.46,56.99,8207.54,241,2026-01-09T08:45:00Z
2025,2025-09-14,Commerce_03,POS_B,4508.00,227.07,37.16,4280.93,126,2026-01-09T08:45:00Z
2025,2025-09-15,Commerce_03,POS_B,5199.00,253.84,105.51,4945.16,145,2026-01-09T08:45:00Z
2025,2025-09-16,Commerce_03,POS_B,5511.00,293.02,105.41,5217.98,153,2026-01-09T08:45:00Z
2025,2025-09-17,Commerce_03,POS_B,6334.00,324.19,79.09,6009.81,177,2026-01-09T08:45:00Z
2025,2025-09-18,Commerce_03,POS_B,6665.00,347.35,50.80,6317.65,186,2026-01-09T08:45:00Z
2025,2025-09-19,Commerce_03,POS_B,8552.00,420.00,53.89,8132.00,239,2026-01-09T08:45:00Z
2025,2025-09-20,Commerce_03,POS_B,8171.00,413.30,44.84,7757.70,228,2026-01-09T08:45:00Z
2025,2025-09-21,Commerce_03,POS_B,4835.00,254.57,53.38,4580.43,135,2026-01-09T08:45:00Z
2025,2025-09-22,Commerce_03,POS_B,5220.00,262.97,17.61,4957.03,146,2026-01-09T08:45:00Z
2025,2025-09-23,Commerce_03,POS_B,5739.00,275.10,34.27,5463.90,161,2026-01-09T08:45:00Z
2025,2025-09-24,Commerce_03,POS_B,6347.00,319.46,68.64,6027.54,177,2026-01-09T08:45:00Z
2025,2025-09-25,Commerce_03,POS_B,6999.00,361.92,81.11,6637.08,195,2026-01-09T08:45:00Z
2025,2025-09-26,Commerce_03,POS_B,8173.00,417.64,57.97,7755.36,228,2026-01-09T08:45:00Z
2025,2025-09-27,Commerce_03,POS_B,8307.00,443.42,93.22,7863.58,231,2026-01-09T08:45:00Z
2025,2025-09-28,Commerce_03,POS_B,4852.00,250.71,89.79,4601.29,135,2026-01-09T08:45:00Z
2025,2025-09-29,Commerce_03,POS_B,5569.00,294.85,75.95,5274.15,155,2026-01-09T08:45:00Z
2025,2025-09-30,Commerce_03,POS_B,5643.00,283.59,93.80,5359.41,158,2026-01-09T08:45:00Z
2025,2025-10-01,Commerce_03,POS_B,6003.00,310.25,29.08,5692.75,167,2026-01-09T08:45:00Z
2025,2025-10-02,Commerce_03,POS_B,6792.00,352.14,47.72,6439.86,189,2026-01-09T08:45:00Z
2025,2025-10-03,Commerce_03,POS_B,7898.00,372.56,83.76,7525.44,221,2026-01-09T08:45:00Z
2025,2025-10-04,Commerce_03,POS_B,7969.00,408.93,71.19,7560.07,222,2026-01-09T08:45:00Z
2025,2025-10-05,Commerce_03,POS_B,4816.00,222.05,81.36,4593.95,135,2026-01-09T08:45:00Z
2025,2025-10-06,Commerce_03,POS_B,5379.00,267.67,51.99,5111.33,150,2026-01-09T08:45:00Z
2025,2025-10-07,Commerce_03,POS_B,5610.00,268.14,34.73,5341.86,157,2026-01-09T08:45:00Z
2025,2025-10-08,Commerce_03,POS_B,6107.00,319.90,48.17,5787.10,170,2026-01-09T08:45:00Z
2025,2025-10-09,Commerce_03,POS_B,6882.00,343.45,54.79,6538.55,192,2026-01-09T08:45:00Z
2025,2025-10-10,Commerce_03,POS_B,8230.00,401.68,93.92,7828.32,230,2026-01-09T08:45:00Z
2025,2025-10-11,Commerce_03,POS_B,8147.00,410.81,45.64,7736.19,228,2026-01-09T08:45:00Z
2025,2025-10-12,Commerce_03,POS_B,4399.00,218.38,51.08,4180.62,123,2026-01-09T08:45:00Z
2025,2025-10-13,Commerce_03,POS_B,5532.00,294.87,68.12,5237.13,154,2026-01-09T08:45:00Z
2025,2025-10-14,Commerce_03,POS_B,5752.00,292.95,31.22,5459.05,161,2026-01-09T08:45:00Z
2025,2025-10-15,Commerce_03,POS_B,5980.00,279.28,67.25,5700.72,168,2026-01-09T08:45:00Z
2025,2025-10-16,Commerce_03,POS_B,6905.00,353.60,60.83,6551.40,193,2026-01-09T08:45:00Z
2025,2025-10-17,Commerce_03,POS_B,7548.00,393.25,44.96,7154.75,210,2026-01-09T08:45:00Z
2025,2025-10-18,Commerce_03,POS_B,8227.00,421.87,51.98,7805.13,230,2026-01-09T08:45:00Z
2025,2025-10-19,Commerce_03,POS_B,4709.00,237.82,32.26,4471.18,132,2026-01-09T08:45:00Z
2025,2025-10-20,Commerce_03,POS_B,5114.00,252.65,71.45,4861.35,143,2026-01-09T08:45:00Z
2025,2025-10-21,Commerce_03,POS_B,5421.00,289.93,55.86,5131.07,151,2026-01-09T08:45:00Z
2025,2025-10-22,Commerce_03,POS_B,5868.00,282.20,78.30,5585.80,164,2026-01-09T08:45:00Z
2025,2025-10-23,Commerce_03,POS_B,7034.00,337.05,44.69,6696.95,197,2026-01-09T08:45:00Z
2025,2025-10-24,Commerce_03,POS_B,7687.00,384.50,86.91,7302.50,215,2026-01-09T08:45:00Z
2025,2025-10-25,Commerce_03,POS_B,8643.00,430.29,94.40,8212.71,242,2026-01-09T08:45:00Z
2025,2025-10-26,Commerce_03,POS_B,4868.00,240.60,49.86,4627.40,136,2026-01-09T08:45:00Z
2025,2025-10-27,Commerce_03,POS_B,4949.00,254.29,69.57,4694.71,138,2026-01-09T08:45:00Z
2025,2025-10-28,Commerce_03,POS_B,5309.00,272.36,80.26,5036.64,148,2026-01-09T08:45:00Z
2025,2025-10-29,Commerce_03,POS_B,5710.00,262.20,52.29,5447.80,160,2026-01-09T08:45:00Z
2025,2025-10-30,Commerce_03,POS_B,6441.00,332.62,64.94,6108.38,180,2026-01-09T08:45:00Z
2025,2025-10-31,Commerce_03,POS_B,8137.00,407.52,43.56,7729.48,227,2026-01-09T08:45:00Z
2025,2025-11-01,Commerce_03,POS_B,7819.00,383.15,52.82,7435.85,219,2026-01-09T08:45:00Z
2025,2025-11-02,Commerce_03,POS_B,4397.00,232.88,75.69,4164.12,122,2026-01-09T08:45:00Z
2025,2025-11-03,Commerce_03,POS_B,5133.00,259.03,23.31,4873.97,143,2026-01-09T08:45:00Z
2025,2025-11-04,Commerce_03,POS_B,5227.00,283.08,68.43,4943.92,145,2026-01-09T08:45:00Z
2025,2025-11-05,Commerce_03,POS_B,5776.00,282.63,70.74,5493.37,162,2026-01-09T08:45:00Z
2025,2025-11-06,Commerce_03,POS_B,6841.00,345.41,37.97,6495.59,191,2026-01-09T08:45:00Z
2025,2025-11-07,Commerce_03,POS_B,8095.00,430.30,87.78,7664.70,225,2026-01-09T08:45:00Z
2025,2025-11-08,Commerce_03,POS_B,7879.00,393.80,54.36,7485.20,220,2026-01-09T08:45:00Z
2025,2025-11-09,Commerce_03,POS_B,4251.00,226.00,42.97,4025.00,118,2026-01-09T08:45:00Z
2025,2025-11-10,Commerce_03,POS_B,5006.00,246.69,76.66,4759.31,140,2026-01-09T08:45:00Z
2025,2025-11-11,Commerce_03,POS_B,5123.00,245.67,48.87,4877.33,143,2026-01-09T08:45:00Z
2025,2025-11-12,Commerce_03,POS_B,6160.00,301.83,64.22,5858.17,172,2026-01-09T08:45:00Z
2025,2025-11-13,Commerce_03,POS_B,6477.00,338.97,54.51,6138.03,181,2026-01-09T08:45:00Z
2025,2025-11-14,Commerce_03,POS_B,8141.00,411.33,35.77,7729.67,227,2026-01-09T08:45:00Z
2025,2025-11-15,Commerce_03,POS_B,8419.00,427.69,34.27,7991.31,235,2026-01-09T08:45:00Z
2025,2025-11-16,Commerce_03,POS_B,4621.00,221.11,83.06,4399.89,129,2026-01-09T08:45:00Z
2025,2025-11-17,Commerce_03,POS_B,5052.00,259.19,44.33,4792.81,141,2026-01-09T08:45:00Z
2025,2025-11-18,Commerce_03,POS_B,5434.00,250.51,62.36,5183.49,152,2026-01-09T08:45:00Z
2025,2025-11-19,Commerce_03,POS_B,5643.00,273.92,48.04,5369.08,158,2026-01-09T08:45:00Z
2025,2025-11-20,Commerce_03,POS_B,6630.00,321.46,51.93,6308.54,186,2026-01-09T08:45:00Z
2025,2025-11-21,Commerce_03,POS_B,7675.00,376.07,18.10,7298.93,215,2026-01-09T08:45:00Z
2025,2025-11-22,Commerce_03,POS_B,8108.00,426.39,69.27,7681.61,226,2026-01-09T08:45:00Z
2025,2025-11-23,Commerce_03,POS_B,4482.00,199.57,63.61,4282.43,126,2026-01-09T08:45:00Z
2025,2025-11-24,Commerce_03,POS_B,4815.00,216.58,105.32,4598.42,135,2026-01-09T08:45:00Z
2025,2025-11-25,Commerce_03,POS_B,5399.00,257.44,75.80,5141.56,151,2026-01-09T08:45:00Z
2025,2025-11-26,Commerce_03,POS_B,5635.00,298.94,23.66,5336.06,157,2026-01-09T08:45:00Z
2025,2025-11-27,Commerce_03,POS_B,6411.00,317.28,27.13,6093.72,179,2026-01-09T08:45:00Z
2025,2025-11-28,Commerce_03,POS_B,8078.00,396.80,33.30,7681.20,226,2026-01-09T08:45:00Z
2025,2025-11-29,Commerce_03,POS_B,8588.00,433.29,56.98,8154.71,240,2026-01-09T08:45:00Z
2025,2025-11-30,Commerce_03,POS_B,4492.00,238.85,32.93,4253.15,125,2026-01-09T08:45:00Z
2025,2025-12-01,Commerce_03,POS_B,4738.00,236.53,39.94,4501.47,132,2026-01-09T08:45:00Z
2025,2025-12-02,Commerce_03,POS_B,5059.00,255.84,46.79,4803.16,141,2026-01-09T08:45:00Z
2025,2025-12-03,Commerce_03,POS_B,5794.00,283.12,34.86,5510.88,162,2026-01-09T08:45:00Z
2025,2025-12-04,Commerce_03,POS_B,6239.00,314.10,55.06,5924.90,174,2026-01-09T08:45:00Z
2025,2025-12-05,Commerce_03,POS_B,7855.00,400.43,67.96,7454.57,219,2026-01-09T08:45:00Z
2025,2025-12-06,Commerce_03,POS_B,7745.00,414.88,49.89,7330.12,216,2026-01-09T08:45:00Z
2025,2025-12-07,Commerce_03,POS_B,4509.00,221.60,54.24,4287.40,126,2026-01-09T08:45:00Z
2025,2025-12-08,Commerce_03,POS_B,5043.00,250.75,43.70,4792.25,141,2026-01-09T08:45:00Z
2025,2025-12-09,Commerce_03,POS_B,4942.00,245.51,64.44,4696.49,138,2026-01-09T08:45:00Z
2025,2025-12-10,Commerce_03,POS_B,5431.00,274.06,68.18,5156.94,152,2026-01-09T08:45:00Z
2025,2025-12-11,Commerce_03,POS_B,6692.00,341.92,66.47,6350.08,187,2026-01-09T08:45:00Z
2025,2025-12-12,Commerce_03,POS_B,7348.00,377.47,50.76,6970.53,205,2026-01-09T08:45:00Z
2025,2025-12-13,Commerce_03,POS_B,7699.00,381.63,43.85,7317.37,215,2026-01-09T08:45:00Z
2025,2025-12-14,Commerce_03,POS_B,4344.00,230.46,50.87,4113.54,121,2026-01-09T08:45:00Z
2025,2025-12-15,Commerce_03,POS_B,4758.00,255.81,61.75,4502.19,132,2026-01-09T08:45:00Z
2025,2025-12-16,Commerce_03,POS_B,5393.00,244.77,57.54,5148.23,151,2026-01-09T08:45:00Z
2025,2025-12-17,Commerce_03,POS_B,5505.00,278.84,69.68,5226.16,154,2026-01-09T08:45:00Z
2025,2025-12-18,Commerce_03,POS_B,6358.00,302.23,48.44,6055.77,178,2026-01-09T08:45:00Z
2025,2025-12-19,Commerce_03,POS_B,7988.00,413.75,34.00,7574.25,223,2026-01-09T08:45:00Z
2025,2025-12-20,Commerce_03,POS_B,8289.00,395.39,38.39,7893.61,232,2026-01-09T08:45:00Z
2025,2025-12-21,Commerce_03,POS_B,4545.00,229.34,43.69,4315.66,127,2026-01-09T08:45:00Z
2025,2025-12-22,Commerce_03,POS_B,4973.00,233.62,69.64,4739.38,139,2026-01-09T08:45:00Z
2025,2025-12-23,Commerce_03,POS_B,4919.00,260.48,78.80,4658.52,137,2026-01-09T08:45:00Z
2025,2025-12-24,Commerce_03,POS_B,5850.00,294.32,51.92,5555.68,163,2026-01-09T08:45:00Z
2025,2025-12-25,Commerce_03,POS_B,6336.00,337.96,67.44,5998.04,176,2026-01-09T08:45:00Z
2025,2025-12-26,Commerce_03,POS_B,7808.00,391.41,59.90,7416.59,218,2026-01-09T08:45:00Z
2025,2025-12-27,Commerce_03,POS_B,8166.00,424.32,60.31,7741.68,228,2026-01-09T08:45:00Z
2025,2025-12-28,Commerce_03,POS_B,4543.00,210.15,84.56,4332.85,127,2026-01-09T08:45:00Z
2025,2025-12-29,Commerce_03,POS_B,5112.00,264.93,47.17,4847.07,143,2026-01-09T08:45:00Z
2025,2025-12-30,Commerce_03,POS_B,5001.00,222.24,26.23,4778.76,141,2026-01-09T08:45:00Z
2025,2025-12-31,Commerce_03,POS_B,5440.00,269.93,74.66,5170.07,152,2026-01-09T08:45:00Z
